"id","set","category","relative_file","source_rect","grid","visible_pixels","has_hot_pink"
"object_0252_x0_y160_w64_h10","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0252_x0_y160_w64_h10.png","System.Collections.Specialized.OrderedDictionary",,"640","False"
"object_0253_x298_y160_w28_h48","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0253_x298_y160_w28_h48.png","System.Collections.Specialized.OrderedDictionary",,"393","False"
"object_0254_x69_y161_w6_h12","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0254_x69_y161_w6_h12.png","System.Collections.Specialized.OrderedDictionary",,"60","False"
"object_0255_x85_y161_w6_h12","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0255_x85_y161_w6_h12.png","System.Collections.Specialized.OrderedDictionary",,"60","True"
"object_0256_x101_y161_w6_h12","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0256_x101_y161_w6_h12.png","System.Collections.Specialized.OrderedDictionary",,"60","True"
"object_0257_x117_y161_w6_h12","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0257_x117_y161_w6_h12.png","System.Collections.Specialized.OrderedDictionary",,"60","True"
"object_0258_x197_y161_w6_h6","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0258_x197_y161_w6_h6.png","System.Collections.Specialized.OrderedDictionary",,"30","False"
"object_0259_x311_y164_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0259_x311_y164_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0260_x133_y165_w6_h6","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0260_x133_y165_w6_h6.png","System.Collections.Specialized.OrderedDictionary",,"24","False"
"object_0261_x149_y165_w6_h6","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0261_x149_y165_w6_h6.png","System.Collections.Specialized.OrderedDictionary",,"24","True"
"object_0262_x301_y165_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0262_x301_y165_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0263_x305_y166_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0263_x305_y166_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0264_x317_y166_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0264_x317_y166_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0265_x256_y167_w16_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0265_x256_y167_w16_h1.png","System.Collections.Specialized.OrderedDictionary",,"16","False"
"object_0266_x338_y167_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0266_x338_y167_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0267_x354_y167_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0267_x354_y167_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0268_x196_y168_w8_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0268_x196_y168_w8_h1.png","System.Collections.Specialized.OrderedDictionary",,"8","False"
"object_0269_x318_y168_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0269_x318_y168_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0270_x338_y169_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0270_x338_y169_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0271_x354_y169_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0271_x354_y169_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0272_x184_y170_w39_h38","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0272_x184_y170_w39_h38.png","System.Collections.Specialized.OrderedDictionary",,"332","False"
"object_0273_x342_y173_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0273_x342_y173_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0274_x344_y173_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0274_x344_y173_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0275_x358_y173_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0275_x358_y173_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0276_x360_y173_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0276_x360_y173_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0277_x300_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0277_x300_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0278_x302_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0278_x302_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0279_x304_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0279_x304_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0280_x306_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0280_x306_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0281_x308_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0281_x308_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0282_x310_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0282_x310_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0283_x312_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0283_x312_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0284_x314_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0284_x314_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0285_x316_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0285_x316_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0286_x318_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0286_x318_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0287_x320_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0287_x320_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0288_x322_y174_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0288_x322_y174_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0289_x0_y176_w96_h16","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0289_x0_y176_w96_h16.png","System.Collections.Specialized.OrderedDictionary",,"543","False"
"object_0290_x256_y176_w9_h32","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0290_x256_y176_w9_h32.png","System.Collections.Specialized.OrderedDictionary",,"114","False"
"object_0291_x279_y176_w9_h24","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0291_x279_y176_w9_h24.png","System.Collections.Specialized.OrderedDictionary",,"39","False"
"object_0292_x101_y177_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0292_x101_y177_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","False"
"object_0293_x117_y177_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0293_x117_y177_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","True"
"object_0294_x131_y179_w26_h26","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0294_x131_y179_w26_h26.png","System.Collections.Specialized.OrderedDictionary",,"195","True"
"object_0295_x318_y179_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0295_x318_y179_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0296_x206_y181_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0296_x206_y181_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0297_x309_y181_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0297_x309_y181_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0298_x182_y182_w1_h5","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0298_x182_y182_w1_h5.png","System.Collections.Specialized.OrderedDictionary",,"5","False"
"object_0299_x303_y182_w3_h3","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0299_x303_y182_w3_h3.png","System.Collections.Specialized.OrderedDictionary",,"8","False"
"object_0300_x317_y182_w3_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0300_x317_y182_w3_h2.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0301_x313_y183_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0301_x313_y183_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0302_x315_y183_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0302_x315_y183_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0303_x206_y184_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0303_x206_y184_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0304_x146_y189_w1_h1","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0304_x146_y189_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0305_x188_y190_w1_h1","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0305_x188_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0306_x190_y190_w1_h1","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0306_x190_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0307_x192_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0307_x192_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0308_x194_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0308_x194_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0309_x196_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0309_x196_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0310_x198_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0310_x198_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0311_x200_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0311_x200_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0312_x202_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0312_x202_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0313_x204_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0313_x204_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0314_x206_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0314_x206_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0315_x208_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0315_x208_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0316_x210_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0316_x210_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0317_x300_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0317_x300_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0318_x302_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0318_x302_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0319_x304_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0319_x304_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0320_x306_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0320_x306_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0321_x308_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0321_x308_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0322_x310_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0322_x310_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0323_x312_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0323_x312_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0324_x314_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0324_x314_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0325_x316_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0325_x316_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0326_x318_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0326_x318_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0327_x320_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0327_x320_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0328_x322_y190_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0328_x322_y190_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0329_x142_y191_w1_h1","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0329_x142_y191_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0330_x7_y192_w13_h14","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0330_x7_y192_w13_h14.png","System.Collections.Specialized.OrderedDictionary",,"44","False"
"object_0331_x22_y192_w4_h4","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0331_x22_y192_w4_h4.png","System.Collections.Specialized.OrderedDictionary",,"9","False"
"object_0332_x38_y192_w4_h4","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0332_x38_y192_w4_h4.png","System.Collections.Specialized.OrderedDictionary",,"9","False"
"object_0333_x44_y192_w13_h14","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0333_x44_y192_w13_h14.png","System.Collections.Specialized.OrderedDictionary",,"41","False"
"object_0334_x138_y192_w1_h1","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0334_x138_y192_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0335_x202_y194_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0335_x202_y194_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0336_x314_y194_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0336_x314_y194_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0337_x147_y196_w1_h1","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0337_x147_y196_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0338_x182_y196_w1_h5","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0338_x182_y196_w1_h5.png","System.Collections.Specialized.OrderedDictionary",,"5","False"
"object_0339_x327_y196_w3_h4","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0339_x327_y196_w3_h4.png","System.Collections.Specialized.OrderedDictionary",,"8","False"
"object_0340_x22_y197_w4_h1","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0340_x22_y197_w4_h1.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0341_x20_y197_w24_h26","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0341_x20_y197_w24_h26.png","System.Collections.Specialized.OrderedDictionary",,"144","False"
"object_0342_x38_y197_w4_h1","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0342_x38_y197_w4_h1.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0343_x141_y197_w1_h1","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0343_x141_y197_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","True"
"object_0344_x302_y198_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0344_x302_y198_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0345_x78_y206_w36_h36","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0345_x78_y206_w36_h36.png","System.Collections.Specialized.OrderedDictionary",,"1292","False"
"object_0346_x188_y206_w1_h1","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0346_x188_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0347_x190_y206_w1_h1","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0347_x190_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0348_x192_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0348_x192_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0349_x194_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0349_x194_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0350_x196_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0350_x196_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0351_x198_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0351_x198_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0352_x200_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0352_x200_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0353_x202_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0353_x202_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0354_x204_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0354_x204_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0355_x206_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0355_x206_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0356_x208_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0356_x208_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0357_x210_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0357_x210_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0358_x300_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0358_x300_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0359_x302_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0359_x302_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0360_x304_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0360_x304_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0361_x306_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0361_x306_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0362_x308_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0362_x308_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0363_x310_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0363_x310_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0364_x312_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0364_x312_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0365_x314_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0365_x314_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0366_x316_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0366_x316_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0367_x318_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0367_x318_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0368_x320_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0368_x320_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0369_x322_y206_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0369_x322_y206_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0370_x161_y209_w14_h14","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0370_x161_y209_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"105","True"
"object_0371_x177_y209_w14_h14","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0371_x177_y209_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"105","True"
"object_0372_x131_y211_w26_h26","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0372_x131_y211_w26_h26.png","System.Collections.Specialized.OrderedDictionary",,"52","True"
"object_0373_x161_y225_w14_h14","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0373_x161_y225_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"105","True"
"object_0374_x177_y225_w14_h14","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0374_x177_y225_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"105","True"
"object_0375_x7_y233_w18_h17","connected_objects","hazards_markers","connected_objects/hazards_markers/object_0375_x7_y233_w18_h17.png","System.Collections.Specialized.OrderedDictionary",,"128","True"
"object_0376_x13_y233_w1_h6","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0376_x13_y233_w1_h6.png","System.Collections.Specialized.OrderedDictionary",,"6","False"
"object_0377_x19_y248_w1_h2","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0377_x19_y248_w1_h2.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0378_x11_y249_w1_h1","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0378_x11_y249_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0379_x17_y249_w1_h1","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0379_x17_y249_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0380_x24_y249_w1_h1","connected_objects","architecture_blocks","connected_objects/architecture_blocks/object_0380_x24_y249_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0381_x144_y256_w9_h9","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0381_x144_y256_w9_h9.png","System.Collections.Specialized.OrderedDictionary",,"81","True"
"object_0382_x160_y256_w9_h9","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0382_x160_y256_w9_h9.png","System.Collections.Specialized.OrderedDictionary",,"81","False"
"object_0383_x176_y256_w5_h5","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0383_x176_y256_w5_h5.png","System.Collections.Specialized.OrderedDictionary",,"25","True"
"object_0384_x192_y256_w5_h5","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0384_x192_y256_w5_h5.png","System.Collections.Specialized.OrderedDictionary",,"25","False"
"object_0385_x224_y256_w32_h32","connected_objects","misc","connected_objects/misc/object_0385_x224_y256_w32_h32.png","System.Collections.Specialized.OrderedDictionary",,"812","False"
"object_0386_x209_y257_w14_h14","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0386_x209_y257_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"156","True"
"object_0387_x1_y258_w13_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0387_x1_y258_w13_h14.png","System.Collections.Specialized.OrderedDictionary",,"130","False"
"object_0388_x17_y259_w13_h27","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0388_x17_y259_w13_h27.png","System.Collections.Specialized.OrderedDictionary",,"257","False"
"object_0389_x33_y259_w13_h13","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0389_x33_y259_w13_h13.png","System.Collections.Specialized.OrderedDictionary",,"126","False"
"object_0390_x49_y260_w13_h12","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0390_x49_y260_w13_h12.png","System.Collections.Specialized.OrderedDictionary",,"117","False"
"object_0391_x113_y260_w13_h12","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0391_x113_y260_w13_h12.png","System.Collections.Specialized.OrderedDictionary",,"117","False"
"object_0392_x64_y261_w15_h11","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0392_x64_y261_w15_h11.png","System.Collections.Specialized.OrderedDictionary",,"132","False"
"object_0393_x96_y261_w15_h11","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0393_x96_y261_w15_h11.png","System.Collections.Specialized.OrderedDictionary",,"128","False"
"object_0394_x80_y263_w15_h23","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0394_x80_y263_w15_h23.png","System.Collections.Specialized.OrderedDictionary",,"234","False"
"object_0395_x130_y263_w9_h9","connected_objects","projectiles_fx_symbols","connected_objects/projectiles_fx_symbols/object_0395_x130_y263_w9_h9.png","System.Collections.Specialized.OrderedDictionary",,"17","False"
"object_0396_x1_y273_w13_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0396_x1_y273_w13_h14.png","System.Collections.Specialized.OrderedDictionary",,"128","False"
"object_0397_x65_y273_w11_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0397_x65_y273_w11_h14.png","System.Collections.Specialized.OrderedDictionary",,"121","False"
"object_0398_x33_y274_w13_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0398_x33_y274_w13_h14.png","System.Collections.Specialized.OrderedDictionary",,"128","False"
"object_0399_x97_y274_w12_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0399_x97_y274_w12_h14.png","System.Collections.Specialized.OrderedDictionary",,"125","False"
"object_0400_x49_y275_w12_h13","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0400_x49_y275_w12_h13.png","System.Collections.Specialized.OrderedDictionary",,"119","False"
"object_0401_x113_y275_w13_h13","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0401_x113_y275_w13_h13.png","System.Collections.Specialized.OrderedDictionary",,"121","False"
"object_0402_x1_y290_w14_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0402_x1_y290_w14_h14.png","System.Collections.Specialized.OrderedDictionary",,"144","True"
"object_0403_x17_y290_w15_h14","connected_objects","player_character_frames","connected_objects/player_character_frames/object_0403_x17_y290_w15_h14.png","System.Collections.Specialized.OrderedDictionary",,"146","True"
